"movie","genre","title"
"http://dbpedia.org/resource/Rocket_of_China_(TV_series)","http://dbpedia.org/resource/Historical_drama","Rocket of China (TV series)"
"http://dbpedia.org/resource/Rockovnik","http://dbpedia.org/resource/Documentary","Rockovnik"
"http://dbpedia.org/resource/Rod_Santiago's_The_Sisters","http://dbpedia.org/resource/Drama","Rod Santiago's The Sisters"
"http://dbpedia.org/resource/Rogue_Emperor","http://dbpedia.org/resource/Dramatic_programming","Rogue Emperor"
"http://dbpedia.org/resource/Romantic_Repertoire","http://dbpedia.org/resource/Dramatic_programming","Romantic Repertoire"
"http://dbpedia.org/resource/Ron_Clark_Ball","http://dbpedia.org/resource/Mystery_fiction","Ron Clark Ball"
"http://dbpedia.org/resource/Ron_Clark_Ball","http://dbpedia.org/resource/Spy_fiction","Ron Clark Ball"
"http://dbpedia.org/resource/Ron_Clark_Ball","http://dbpedia.org/resource/Thriller_(genre)","Ron Clark Ball"
"http://dbpedia.org/resource/Roommate_(TV_series)","http://dbpedia.org/resource/Reality_show","Roommate (TV series)"
"http://dbpedia.org/resource/Roots_(2016_miniseries)","http://dbpedia.org/resource/Historical_drama","Roots (2016 miniseries)"
"http://dbpedia.org/resource/Rosemary's_Baby_(miniseries)","http://dbpedia.org/resource/Horror_film","Rosemary's Baby (miniseries)"
"http://dbpedia.org/resource/Roy_(TV_series)","http://dbpedia.org/resource/Live-action","Roy (TV series)"
"http://dbpedia.org/resource/Roy_(TV_series)","http://dbpedia.org/resource/Comedy","Roy (TV series)"
"http://dbpedia.org/resource/Sandwiches_That_You_Will_Like","http://dbpedia.org/resource/Television_documentary","Sandwiches That You Will Like"
"http://dbpedia.org/resource/Sango-sho_Densetsu:_Aoi_Umi_no_Erufii","http://dbpedia.org/resource/Fantasy_film","Sango-sho Densetsu: Aoi Umi no Erufii"
"http://dbpedia.org/resource/Sango-sho_Densetsu:_Aoi_Umi_no_Erufii","http://dbpedia.org/resource/Adventure_film","Sango-sho Densetsu: Aoi Umi no Erufii"
"http://dbpedia.org/resource/Sangue_Bom","http://dbpedia.org/resource/Telenovela","Sangue Bom"
"http://dbpedia.org/resource/Sangue_Bom","http://dbpedia.org/resource/Romantic_comedy","Sangue Bom"
"http://dbpedia.org/resource/Sanib_Puwersa","http://dbpedia.org/resource/Documentary","Sanib Puwersa"
"http://dbpedia.org/resource/Sannata","http://dbpedia.org/resource/Drama","Sannata"
"http://dbpedia.org/resource/Sannata","http://dbpedia.org/resource/Thriller_(genre)","Sannata"
"http://dbpedia.org/resource/Satan's_School_for_Girls_(2000_film)","http://dbpedia.org/resource/Horror_film","Satan's School for Girls (2000 film)"
"http://dbpedia.org/resource/Satan's_School_for_Girls_(2000_film)","http://dbpedia.org/resource/Drama_(film_and_television)","Satan's School for Girls (2000 film)"
"http://dbpedia.org/resource/Saturday_Night_Live_Weekend_Update_Thursday","http://dbpedia.org/resource/Satire","Saturday Night Live Weekend Update Thursday"
"http://dbpedia.org/resource/Saturday_Night_Live_Weekend_Update_Thursday","http://dbpedia.org/resource/News","Saturday Night Live Weekend Update Thursday"
"http://dbpedia.org/resource/Saturday_Night_Live_Weekend_Update_Thursday","http://dbpedia.org/resource/Comedy","Saturday Night Live Weekend Update Thursday"
"http://dbpedia.org/resource/Savages_(1974_film)","http://dbpedia.org/resource/Thriller_film","Savages (1974 film)"
